# Number of Traces
   9684
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
  301; 2; 119; 0.51133; -0.0919828; -0.217521; 0.257481; 0.948767; 1.00029
  302; 2; 120; -0.473857; 1.20635; 0.386781; 0.544542; 0.388549; 0.550622
  303; 2; 122; 0.330891; 0.491809; 0.41352; -0.564358; 1.17501; 0.215776
  304; 2; 123; 0.133508; 0.625727; 0.344787; 0.497675; 0.730189; 1.00029
  305; 2; 125; -0.370461; 1.31997; 0.699167; 0.635733; 0.488759; 0.826135
  306; 2; 126; -0.0430219; 0.703666; 0.220405; 0.022728; 1.16239; 1.00029
  307; 2; 127; 0.564356; 0.475037; 0.707813; 0.687715; 0.790532; 1.35113
  308; 2; 128; -0.410702; 1.03826; 0.220405; -0.37901; 1.00296; 0.210693
  309; 2; 130; 0.684567; 0.268661; 0.561956; 0.324597; 0.710344; 0.733569
  310; 2; 133; -0.282196; 0.948418; 0.261167; 0.25518; 0.82221; 0.806804
  311; 2; 134; -0.47231; 1.20805; 0.391456; 0.948794; 0.178002; 0.787227
  312; 2; 135; -0.245492; 0.788801; 0.0713466; 0.558157; 0.675151; 1.00029
  313; 2; 136; 0.398589; 0.618837; 0.697213; 0.58179; 0.42948; 0.663158
  314; 2; 138; 0.561706; 0.319798; 0.470715; 0.653925; 0.634157; 1.0697
  315; 2; 140; -0.355259; 1.33668; 0.745095; 0.498209; 0.337633; 0.410638
  316; 2; 143; 0.0862588; 0.349152; -0.13583; 0.566131; 0.403754; 0.603035
  317; 2; 145; 0.246748; 0.599977; 0.461041; 0.568971; 0.415393; 0.624428
  318; 2; 146; 0.324148; 0.36954; 0.220405; -0.327712; 1.36695; 0.828322
  319; 2; 147; 0.151066; 0.527045; 0.220405; -0.0728762; 1.24939; 1.00029
  320; 2; 148; 0.411466; 0.454387; 0.467512; 0.166143; 0.937733; 0.858689
  321; 2; 149; -0.434682; 1.2494; 0.50514; 0.62034; 0.471843; 0.779627
  322; 2; 150; 0.389519; 0.477856; 0.472772; 0.536317; 0.37951; 0.525771
  323; 2; 151; 0.0717669; 0.439215; -0.020213; -0.170707; 1.33842; 1.00029
  324; 2; 153; 0.868492; -0.0595196; 0.320109; 0.605891; 0.722587; 1.13696
  325; 2; 154; -0.117648; 1.01002; 0.579013; 0.534305; 0.377299; 0.519692
  326; 2; 158; 0.318664; 0.37453; 0.220405; 0.244097; 0.4388; 0.215011
  327; 2; 159; 0.356377; 0.00840384; -0.278613; -0.272483; 1.42764; 0.995186
  328; 2; 160; 1.13097; -0.170402; 0.512576; 0.585124; 0.582084; 0.897228
  329; 2; 161; -0.0823357; 0.974059; 0.573256; 0.516376; 0.357597; 0.465526
  330; 2; 162; 0.0445739; 0.623953; 0.220405; 0.311266; 1.09682; 1.29657
  331; 2; 163; 0.208137; 0.427012; 0.148068; -0.0224404; 1.2035; 1.00029
  332; 2; 164; 0.125152; 0.550627; 0.220405; 0.618144; 0.735351; 1.17292
  333; 2; 165; -0.00290287; 0.667157; 0.220405; 0.544947; 0.388993; 0.551845
  334; 2; 168; 0.157145; 1.04007; 1.00029; 0.437592; 0.271021; 0.227497
  335; 2; 169; -0.0878003; 0.536117; -0.0928608; 0.28012; 0.928165; 1.00029
  336; 2; 170; 0.144385; 0.533124; 0.220405; 0.234121; 1.18077; 1.31724
  337; 2; 171; 0.482657; 0.635348; 0.837097; 0.660228; 0.515676; 0.90014
  338; 2; 173; -0.039831; 0.700762; 0.220405; 0.3608; 0.854746; 1.00029
  339; 2; 176; 0.0406606; 0.627514; 0.220405; 0.870252; 0.495062; 1.15658
  340; 2; 177; 0.363096; 0.376576; 0.284292; 0.471446; 0.308223; 0.329778
  341; 2; 178; 0.140834; 0.536356; 0.220405; 0.936851; 0.435092; 1.15753
  342; 2; 179; -0.371997; 1.00303; 0.220405; 0.644574; 0.784642; 1.28322
  343; 2; 180; -0.495791; 1.18225; 0.320512; 1.28252; -0.180131; 0.705345
  344; 2; 182; 0.589675; 0.12239; 0.212104; 0.546996; 0.675192; 0.985075
  345; 2; 183; 0.0687612; 0.279016; -0.265257; 0.260704; 0.945834; 1.00029
  346; 2; 184; 0.124379; 0.55133; 0.220405; 0.352023; 0.598881; 0.60347
  347; 2; 185; -0.159981; 0.737806; 0.111682; 0.0143484; 1.17002; 1.00029
  348; 2; 186; -0.31906; 1.26837; 0.691899; 0.639131; 0.492492; 0.836401
  349; 2; 187; 0.826178; 0.0605219; 0.442733; 0.495025; 0.922959; 1.28657
  350; 2; 188; -0.0151525; 0.678304; 0.220405; 0.86939; 0.429273; 1.05645
  351; 2; 189; 0.0724162; 0.443762; -0.0124866; 0.623265; 0.475057; 0.788465
  352; 2; 193; 0.702826; -0.286677; -0.248251; -0.265944; 1.42509; 1.00029
  353; 2; 194; 0.169646; 0.510137; 0.220405; 0.612588; 0.679368; 1.08112
  354; 2; 196; 0.376788; 0.499806; 0.48836; 0.479539; 0.317117; 0.35423
  355; 2; 197; 0.401344; 0.299291; 0.220405; 0.633642; 0.446871; 0.760277
  356; 3; 4; 1.06997; 0.651312; 0.538482; 0.439998; 0.478626; 0.906894
  357; 3; 7; 0.535823; 0.189096; 0.355734; 1.04426; 0.0981919; -0.302647
  358; 3; 8; 1.29226; 0.634523; 0.286621; 0.855537; 0.0288874; -0.219826
  359; 3; 9; 1.02919; 0.246814; -0.0543336; 1.36551; 1.10706; 0.953171
  360; 3; 10; -0.706628; -0.274411; 0.8896; 0.944666; 0.438206; 0.331494
  361; 3; 11; 1.36623; 1.00193; 0.78761; 0.842856; 0.757139; 0.934825
  362; 3; 13; 0.835843; 0.14468; -0.0183002; 0.0648421; 0.266509; 0.954955
  363; 3; 14; 1.07123; 0.554285; 0.385072; 0.830894; 0.7611; 0.953171
  364; 3; 15; -0.14057; -0.00539008; 0.737068; 0.366161; 0.537658; 1.07436
  365; 3; 16; 0.673514; 0.513522; 0.724683; 0.261346; 0.0997382; 0.494115
  366; 3; 17; 0.906661; 0.19373; -0.0132483; 1.18662; 0.57006; 0.292735
  367; 3; 18; 1.00211; 0.252273; -0.0183002; 0.378187; 0.00838152; 0.232336
  368; 3; 19; 0.981178; 0.373497; 0.192995; 1.16826; 0.979417; 0.953171
  369; 3; 20; 1.09008; 0.928827; 0.953171; 0.246442; 0.122768; 0.545343
  370; 3; 22; 0.795632; 0.118658; -0.0183002; 0.731057; 0.313443; 0.352609
  371; 3; 23; 1.26647; 0.440572; 0.00870888; 0.369317; 0.153071; 0.468187
  372; 3; 25; 0.661736; 0.547157; 0.789368; 0.615317; 0.253662; 0.376309
  373; 3; 26; 1.15793; 0.424599; 0.0937857; 0.345341; 0.331337; 0.772005
  374; 3; 27; 1.65927; 0.677535; -0.0183002; 0.0383492; 0.0551401; 0.650441
  375; 3; 28; 0.753649; 0.155751; 0.0824505; 0.378079; 0.384525; 0.82218
  376; 3; 29; 0.280329; 0.172729; 0.589293; 0.174418; 0.33628; 0.953171
  377; 3; 30; 0.610148; 0.591309; 0.910932; 1.31751; 0.560437; 0.144849
  378; 3; 31; 0.50458; 0.432264; 0.768681; 0.135271; 0.294562; 0.927482
  379; 3; 33; 1.06284; 0.291575; -0.0183002; 0.179811; 0.565101; 1.30646
  380; 3; 34; 0.741795; 0.083819; -0.0183002; 0.170114; 0.240719; 0.807713
  381; 3; 35; 0.848676; 0.450947; 0.448858; 0.730403; 0.481793; 0.617217
  382; 3; 36; 1.56843; 1.12243; 0.771386; 0.396365; -0.108908; 0.0300011
  383; 3; 37; 0.257569; 0.390088; 0.953171; 0.395716; -0.107905; 0.0322328
  384; 3; 38; 1.70652; 0.909038; 0.296718; 0.436237; 0.505708; 0.953171
  385; 3; 40; 1.63001; 1.02726; 0.559701; 0.346421; -0.0317291; 0.201679
  386; 3; 41; 0.488803; -0.0798976; -0.0183002; 0.46909; 0.343403; 0.665369
  387; 3; 42; 1.26789; 0.698812; 0.41214; 0.738976; 0.701618; 0.953171
  388; 3; 45; 0.716935; 0.687354; 0.953171; 0.289069; 0.0568976; 0.39882
  389; 3; 46; 1.0044; 0.253756; -0.0183002; 0.290371; 0.424736; 0.974212
  390; 3; 47; 0.994962; 0.484333; 0.352782; 0.561177; -0.199833; -0.27977
  391; 3; 48; 0.886038; 0.623459; 0.681423; 0.666608; 0.541837; 0.776084
  392; 3; 49; 0.952375; 0.22009; -0.0183002; 0.639163; 0.637026; 0.953171
  393; 3; 51; 1.69272; 0.930362; 0.34415; 0.406747; -0.124952; -0.00568624
  394; 3; 52; 1.03089; 0.450658; 0.263534; 0.506609; 0.35938; 0.652352
  395; 3; 53; 1.59069; 1.08804; 0.694885; -0.24371; -0.210987; 0.519369
  396; 3; 54; 0.546411; -0.00921426; 0.0340711; 0.324514; 0.00212304; 0.27698
  397; 3; 56; 1.36462; 0.486864; -0.0183002; 0.825794; 0.757799; 0.953171
  398; 3; 57; 0.579612; 0.404071; 0.648353; 0.128235; 0.305434; 0.951666
  399; 3; 58; 0.535359; 0.10926; 0.231033; 0.807772; 0.587725; 0.704807
  400; 3; 60; 0.329537; -0.169318; 0.00309238; 1.13168; 0.316377; -0.0492579
  401; 3; 61; 0.921737; 0.618153; 0.636885; 1.10497; 0.745996; 0.65142
  402; 3; 63; 0.870633; 0.591347; 0.646706; 0.976937; 0.0645641; -0.287061
  403; 3; 65; 1.5462; 0.829478; 0.334635; 0.624095; 0.597137; 0.905917
  404; 3; 66; 0.34522; -0.0558677; 0.165052; 0.870105; 0.372496; 0.304119
  405; 3; 67; 0.549629; 0.686166; 1.12105; 0.614719; 0.432837; 0.657834
  406; 3; 68; -0.277856; -0.467246; 0.152238; 0.51645; 0.337272; 0.607707
  407; 3; 70; 0.841446; 0.148306; -0.0183002; 0.25038; 0.253867; 0.746891
  408; 3; 71; 0.503277; -0.0705309; -0.0183002; 0.406442; 0.653678; 1.21539
  409; 3; 72; 1.05124; 0.150957; -0.227; 0.246195; 0.382728; 0.953171
  410; 3; 74; 1.76507; 0.818557; 0.0954509; 0.270788; 0.0851461; 0.461656
  411; 3; 77; 1.53496; 1.17415; 0.886429; 0.255356; 0.108993; 0.514703
  412; 3; 78; 0.587947; 0.501148; 0.792098; 0.761355; 0.16216; 0.0846803
  413; 3; 79; 0.798468; 0.286112; 0.241363; 0.625325; 0.628071; 0.953171
  414; 3; 80; 1.58834; 1.09167; 0.702962; -0.185356; -0.180997; 0.507184
  415; 3; 81; 1.58394; 1.09846; 0.718067; 0.177844; 0.228774; 0.781143
  416; 3; 82; 0.163004; -0.0787226; 0.314093; 0.802941; 0.853497; 1.1264
  417; 3; 83; 0.536564; 0.570632; 0.953171; 0.257303; 0.105985; 0.508011
  418; 3; 86; 1.39118; 0.367121; -0.232988; 0.480381; 0.534275; 0.953171
  419; 3; 88; 0.48202; 0.535335; 0.953171; 0.196672; 0.199679; 0.716424
  420; 3; 89; 1.58793; 1.0923; 0.704364; 0.256164; 0.107745; 0.511925
  421; 3; 90; 0.280857; 0.405158; 0.953171; -0.179074; -0.327864; 0.270546
  422; 3; 91; 0.529218; 0.181798; 0.350994; 0.228074; 0.151153; 0.608482
  423; 3; 93; 0.285453; -0.0279593; 0.269446; 1.02938; 0.453315; 0.26923
  424; 3; 94; 1.27757; 0.685242; 0.381042; 0.520174; 0.560026; 0.953171
  425; 3; 95; 0.102494; -0.256726; 0.096403; 0.786243; 0.299156; 0.274217
  426; 3; 97; 0.760387; 0.715473; 0.953171; 0.280831; 0.0696265; 0.427135
  427; 3; 99; 0.0962716; 0.0119731; 0.523995; 0.726179; 0.551094; 0.730157
  428; 3; 100; 0.462644; 0.132086; 0.340597; 0.267854; 0.0896803; 0.471742
  429; 3; 101; 1.33558; 0.468072; -0.0183002; 0.686548; 0.675653; 0.965655
  430; 3; 103; 0.739292; 0.0821993; -0.0183002; 0.299748; 0.0403953; 0.362113
  431; 3; 104; 0.044286; -0.0225652; 0.522588; 0.987621; 0.332857; 0.12274
  432; 3; 105; 0.55119; -0.0395253; -0.0183002; 0.82742; 0.396237; 0.384647
  433; 3; 106; 1.48389; 0.564045; -0.0183002; 0.555308; 0.906132; 1.46017
  434; 3; 107; 0.681781; 0.682735; 0.981595; 0.783404; 0.389013; 0.417981
  435; 3; 108; 0.707107; 0.680995; 0.953171; 0.311061; 0.0229125; 0.323224
  436; 3; 109; 0.782045; 0.306776; 0.290423; 0.415667; 0.492397; 0.953171
  437; 3; 111; 0.208979; 0.358645; 0.953171; 0.0937028; 0.0853335; 0.641619
  438; 3; 113; 0.936077; 0.464695; 0.381737; 0.996979; 0.868577; 0.953171
  439; 3; 115; 1.09886; 0.799801; 0.741976; 0.807387; 0.745887; 0.953171
  440; 3; 116; 1.04574; 0.280508; -0.0183002; 1.03792; 0.670539; 0.601145
  441; 3; 118; 0.553033; 0.581289; 0.953171; -0.138162; -0.64549; -0.268952
  442; 3; 120; 1.52966; 1.18235; 0.904667; 0.276389; 0.076492; 0.442406
  443; 3; 121; 1.0249; 0.267021; -0.0183002; 1.52265; 1.19317; 0.928753
  444; 3; 123; 0.425906; 0.698937; 1.2666; 1.47845; 1.06526; 0.773045
  445; 3; 125; 1.68439; 0.943237; 0.372791; 0.271849; 0.39933; 0.953171
  446; 3; 127; 0.690076; 0.669973; 0.953171; 0.245992; 0.123464; 0.546891
  447; 3; 128; 0.739634; 0.088708; -0.00844292; 0.775005; 0.121964; 0.00780935
  448; 3; 129; 1.24344; 0.408445; -0.0183002; 1.37658; 0.839621; 0.522637
  449; 3; 130; 0.66175; 0.402119; 0.561956; 0.159555; 0.278512; 0.877681
  450; 3; 131; 0.972823; 0.233322; -0.0183002; 1.0362; 0.506461; 0.345638
  451; 3; 134; 1.70143; 0.916899; 0.314205; -0.790413; -0.160718; 1.15286
  452; 3; 135; 0.514037; 0.556054; 0.953171; 0.222049; 0.160463; 0.629191
  453; 3; 136; 1.17424; 0.41624; 0.0641297; 0.55617; 0.420065; 0.697213
  454; 3; 138; 0.653027; 0.0263756; -0.0183002; 0.553969; 0.656222; 1.0697
  455; 3; 139; 0.137334; -0.105346; 0.298395; 0.513466; 0.423881; 0.746523
  456; 3; 140; 1.78236; 0.791834; 0.036009; 0.269457; 0.0872042; 0.466235
  457; 3; 141; 0.908536; 0.50687; 0.475805; 0.935998; 0.489883; 0.421309
  458; 3; 142; 0.26713; 0.396275; 0.953171; 0.253021; 0.112602; 0.522729
  459; 3; 143; 1.00994; 0.876964; 0.953171; 0.284903; 0.0633346; 0.413139
  460; 3; 144; 0.931267; 0.0929924; -0.196154; 0.277996; -0.0925582; 0.175731
  461; 3; 145; -0.160445; 0.219618; 1.11001; 0.63259; 0.413208; 0.608928
  462; 3; 146; 0.352571; 0.293315; 0.705056; 0.612451; -0.0668045; -0.123224
  463; 3; 148; 0.297768; 0.10634; 0.467512; 0.257988; 0.104927; 0.505656
  464; 3; 149; 1.56441; 0.61615; -0.0183002; 0.371156; 0.463593; 0.953171
  465; 3; 150; 0.675708; 0.354268; 0.472772; 0.137282; 0.291454; 0.920569
  466; 3; 152; 1.1732; 0.518291; 0.225183; 0.839108; 0.766415; 0.953171
  467; 3; 153; 1.53431; 1.17515; 0.888665; 1.30893; 1.07045; 0.953171
  468; 3; 154; 1.11706; 0.506118; 0.263064; 0.393391; 0.257635; 0.6077
  469; 3; 156; 0.432453; -0.089424; 0.0239355; 0.303947; 0.193047; 0.597186
  470; 3; 157; 1.02869; 0.297981; 0.0263914; 1.04879; 0.660698; 0.574679
  471; 3; 160; 0.900876; 0.525367; 0.512576; 0.558941; 0.573426; 0.934847
  472; 3; 161; 0.912167; 0.255731; 0.0783732; 0.316942; 0.308269; 0.764651
  473; 3; 164; 0.611138; 0.740542; 1.1439; -0.517268; -0.43235; 0.449853
  474; 3; 165; -0.170663; -0.177561; 0.497662; 0.485888; 0.292051; 0.567814
  475; 3; 166; 0.894876; 0.554404; 0.56419; 0.873475; 0.788654; 0.953171
  476; 3; 167; 1.73025; 0.72347; -0.0183002; 0.872605; 0.918091; 1.15699
  477; 3; 168; 0.565145; -0.0304948; -0.0183002; 0.48257; 0.535692; 0.953171
  478; 3; 170; 0.228019; 0.370966; 0.953171; 0.206846; 0.183956; 0.681449
  479; 3; 171; 0.725679; 0.618979; 0.837097; 0.344488; 0.446335; 0.953171
  480; 3; 172; 1.68265; 0.945919; 0.378757; 0.404414; -0.121346; 0.0023347
  481; 3; 174; 0.290513; 0.283809; 0.753117; 0.366636; 0.172201; 0.5009
  482; 3; 175; 0.591119; 0.605936; 0.953171; 0.161599; 0.253877; 0.836983
  483; 3; 176; 1.58391; 1.09851; 0.718171; 0.142339; 0.283639; 0.903185
  484; 3; 177; 0.867098; 0.164905; -0.0183002; 0.561188; 0.242155; 0.413187
  485; 3; 178; 1.03628; 0.894012; 0.953171; 0.233518; 0.14274; 0.589769
  486; 3; 179; 0.369245; 0.462357; 0.953171; 0.19133; 0.207933; 0.734785
  487; 3; 180; 1.28725; 1.05642; 0.953171; 0.292714; 0.0512651; 0.386291
  488; 3; 181; 0.131097; 0.308246; 0.953171; 0.136854; 0.292116; 0.922041
  489; 3; 182; 0.610293; 0.145678; 0.212104; 0.395643; 0.479439; 0.953171
  490; 3; 183; 0.306217; 0.42157; 0.953171; 0.16735; -0.344245; -0.106614
  491; 3; 186; 0.100336; 0.329471; 1.01766; 1.28565; 0.808534; 0.566156
  492; 3; 187; 0.874352; 0.463656; 0.442733; 0.63185; 0.632294; 0.953171
  493; 3; 188; 1.58924; 1.09027; 0.699847; 0.161541; 0.253967; 0.837181
  494; 3; 189; 0.977455; 0.855942; 0.953171; -0.265742; -0.379883; 0.276919
  495; 3; 190; 1.05935; 0.852609; 0.86485; 1.36076; 0.642644; 0.229854
  496; 3; 193; 0.539389; -0.0471621; -0.0183002; 0.286691; 0.0775077; 0.433546
  497; 3; 194; 1.43858; 0.534721; -0.0183002; 0.575538; 0.677465; 1.08112
  498; 3; 195; 0.230709; -0.162525; 0.114011; 0.73247; 0.329943; 0.377045
  499; 3; 196; 0.685707; 0.0475233; -0.0183002; 0.46695; 0.229118; 0.48836
  500; 3; 197; 0.733618; 0.69815; 0.953171; 0.353928; -0.0433297; 0.175875
  501; 3; 198; 0.774377; 0.104903; -0.0183002; 0.49744; 0.232436; 0.462626
  502; 3; 199; 0.799429; 0.121115; -0.0183002; 1.12215; 0.461888; 0.188549
  503; 4; 10; 0.110087; -0.25466; 0.891833; 0.949845; 0.249557; 0.489395
  504; 4; 12; 0.740998; 0.481458; 0.705087; 1.48809; 0.6715; 0.263408
  505; 4; 13; 0.83489; 0.142048; 0.532032; 0.0647319; 0.265839; 1.09079
  506; 4; 14; 0.555418; 1.32823; 1.10405; 1.12385; 0.402743; 0.421768
  507; 4; 16; 0.919258; 0.317665; 0.532032; 0.560299; 0.729043; 0.906894
  508; 4; 19; 1.17144; 1.05627; 0.601163; 0.847738; -0.197768; 0.413431
  509; 4; 20; 0.841876; 0.91616; 0.777794; 0.349848; -0.285379; 0.720414
  510; 4; 25; 0.718766; 0.820031; 0.829606; 0.522086; -0.127676; 0.655437
  511; 4; 28; 0.498593; 0.338771; 0.82218; 1.18812; 0.0105078; 0.251573
  512; 4; 29; -0.0083986; 0.61044; 1.25154; 0.471297; -0.103277; 0.697538
  513; 4; 30; 0.495201; 0.606014; 0.910932; 1.31561; 0.545584; 0.338832
  514; 4; 31; 0.602972; 0.390696; 0.768681; 0.330286; 0.250253; 0.906894
  515; 4; 33; 0.901601; 0.280911; 0.532032; -0.0461034; 0.701682; 1.30646
  516; 4; 34; 0.83128; 0.134532; 0.532032; 0.322601; 0.234255; 0.906894
  517; 4; 35; 0.886327; 0.249118; 0.532032; 0.662187; 0.451598; 0.748504
  518; 4; 37; 0.226965; 0.677251; 1.11464; 0.310758; -0.341665; 0.72853
  519; 4; 38; 1.21374; 0.894838; 0.520442; 0.477906; 0.587759; 0.916673
  520; 4; 41; 0.618794; 0.104325; 0.665369; 0.811746; -0.365402; 0.383433
  521; 4; 42; 0.528243; 0.838211; 0.963806; 1.27022; 0.693781; 0.417349
  522; 4; 43; 0.639081; 0.858312; 0.89566; 0.521667; -0.127474; 0.655784
  523; 4; 45; 0.579282; 1.13377; 1.02506; 0.637427; -0.183086; 0.559826
  524; 4; 46; 0.768439; 0.00372456; 0.532032; 0.302056; 0.399546; 0.974212
  525; 4; 48; 0.87807; -0.0130198; 0.452778; 0.569953; 0.749138; 0.906894
  526; 4; 49; 1.09197; -0.0331299; 0.30221; 0.570863; 0.751033; 0.906894
  527; 4; 52; 0.665408; 0.161126; 0.652352; 0.959256; 0.169003; 0.456993
  528; 4; 55; 0.906664; 0.926338; 0.737452; 0.125196; 0.480316; 1.11946
  529; 4; 56; 1.36699; 0.449613; 0.273178; 0.932537; 0.717334; 0.652403
  530; 4; 57; 0.624782; 0.0642008; 0.648353; 0.23147; 0.0445573; 0.906894
  531; 4; 58; 1.10233; 0.246322; 0.385648; 0.59673; 0.804877; 0.906894
  532; 4; 61; 0.804299; 0.0783689; 0.532032; 0.995706; 1.09006; 0.730454
  533; 4; 63; 0.875007; 0.579974; 0.646706; 1.03672; 0.0875521; 0.37847
  534; 4; 64; 1.36127; 0.356803; 0.246999; 0.478141; -0.208896; 0.658755
  535; 4; 67; 0.276127; 0.799414; 1.12105; 0.635238; 0.482391; 0.776618
  536; 4; 70; 0.506043; 0.121584; 0.746891; 1.61052; -0.225789; -0.109373
  537; 4; 71; 0.728985; -0.0784034; 0.532032; 0.192517; 0.916948; 1.21539
  538; 4; 77; 0.789983; 0.342289; 0.627066; 0.784194; 0.304154; 0.618626
  539; 4; 78; 0.594806; 0.446072; 0.792098; 0.657404; 0.149215; 0.653889
  540; 4; 79; 0.848143; 0.757878; 0.722361; -0.0493136; -0.327476; 0.97563
  541; 4; 80; 0.976994; 0.695977; 0.615551; 0.127607; -0.508558; 0.797884
  542; 4; 81; 1.23282; 1.18864; 0.602653; 0.240176; 0.00775476; 0.889123
  543; 4; 82; 0.0815343; -0.00777091; 0.990945; 1.06675; 1.04501; 0.668032
  544; 4; 83; 0.591575; 1.06088; 0.993197; 0.383604; -0.096776; 0.758703
  545; 4; 84; 1.71263; 1.34209; 0.329153; 0.305471; 0.198597; 0.906894
  546; 4; 86; 1.34033; 0.208341; 0.213068; 0.47759; 0.556878; 0.906894
  547; 4; 89; 1.09151; 0.831862; 0.582393; 0.458416; -0.0970888; 0.708215
  548; 4; 91; 0.0404368; -0.0289782; 1.01176; 0.524159; -0.0363922; 0.683576
  549; 4; 94; 1.07193; 0.650371; 0.536857; 0.5202; 0.645573; 0.906894
  550; 4; 97; 0.6831; 0.289254; 0.681892; 0.566432; 0.74181; 0.906894
  551; 4; 99; 0.585057; -0.0955001; 0.623436; 0.731831; 0.539863; 0.730157
  552; 4; 101; 1.37911; 0.339982; 0.229544; 0.517971; 0.822543; 0.965655
  553; 4; 102; 0.220152; 0.0209995; 0.906894; 0.236767; 0.00939247; 0.891949
  554; 4; 105; 0.93005; 0.34013; 0.532032; 0.803094; -0.518216; 0.339817
  555; 4; 106; 0.937365; 0.731355; 0.653687; -0.144183; 0.97259; 1.46017
  556; 4; 107; 0.607819; 1.05884; 0.981595; 0.765453; 0.385483; 0.657563
  557; 4; 108; 1.00586; 1.25825; 0.778034; 0.316722; -0.0290181; 0.825671
  558; 4; 109; 0.820657; 0.112419; 0.532032; 0.440751; 0.480194; 0.906894
  559; 4; 113; 1.08006; 1.20354; 0.71036; 0.857665; 0.127657; 0.512037
  560; 4; 116; 0.986938; 0.672151; 0.601145; 1.28335; 0.502654; 0.346672
  561; 4; 121; 0.720166; 0.00604333; 0.565295; 1.30222; 0.758678; 0.4168
  562; 4; 123; 0.140055; 0.606205; 1.15018; 1.47544; 1.07425; 0.402239
  563; 4; 124; 1.12398; 0.189551; 0.352701; 0.419182; -0.144678; 0.719242
  564; 4; 125; 0.931161; 0.717996; 0.653544; 0.366876; 0.399155; 0.930429
  565; 4; 127; 0.856008; 0.754099; 0.715841; 0.0251771; 0.0706181; 1.05426
  566; 4; 130; 0.728327; 0.0127125; 0.561956; 0.357017; -0.0483762; 0.792269
  567; 4; 131; 1.07086; 0.633236; 0.532032; 1.1098; -0.0281444; 0.291815
  568; 4; 134; 1.07105; 0.633625; 0.532032; -0.307363; -0.280103; 1.16475
  569; 4; 135; 0.473651; 0.548679; 0.906894; 0.218949; -0.762496; 0.654203
  570; 4; 136; 0.660172; 0.288877; 0.697213; 1.4694; 0.0361946; 0.0704377
  571; 4; 137; 1.20206; 0.130933; 0.281147; 0.0196407; 0.209282; 1.10286
  572; 4; 138; 0.968215; 0.230063; 0.470715; 0.309506; 0.710186; 1.0697
  573; 4; 139; 0.715974; -0.105487; 0.532032; 0.541597; 0.690114; 0.906894
  574; 4; 142; 0.220566; 0.594726; 1.09225; 0.613611; -0.730986; 0.398591
  575; 4; 145; -0.0019363; 0.18647; 1.11001; 0.613808; 0.323397; 0.739608
  576; 4; 146; 0.348145; 0.287426; 0.906894; 0.668507; -0.198017; 0.534063
  577; 4; 149; 0.994303; 0.473878; 0.532032; 0.434595; 0.467379; 0.906894
  578; 4; 150; 0.0936913; 0.220545; 1.05663; 0.944018; 0.229194; 0.486731
  579; 4; 152; 1.04776; 0.585159; 0.532032; 0.97487; 0.696998; 0.617312
  580; 4; 153; 1.17089; 0.186465; 0.320109; 0.192043; 0.198637; 0.983301
  581; 4; 157; 1.05067; 0.66032; 0.554391; 0.841152; -0.492704; 0.322439
  582; 4; 160; 0.940156; 0.361167; 0.532032; 0.647864; 0.602833; 0.807084
  583; 4; 161; 0.476873; 0.115756; 0.764651; 0.677098; 0.0315598; 0.602557
  584; 4; 166; 0.937662; 0.455364; 0.56419; 0.839082; 0.76223; 0.729871
  585; 4; 168; 0.886177; -0.342947; 0.340569; 0.467793; 0.536484; 0.906894
  586; 4; 170; 0.229063; 1.30781; 1.31724; 0.236495; -0.0791732; 0.863476
  587; 4; 171; 0.614649; 0.626457; 0.837097; 0.458771; 0.517704; 0.906894
  588; 4; 172; 1.21172; 0.464871; 0.382687; 0.607884; -0.255721; 0.556222
  589; 4; 175; 0.634282; 0.860617; 0.899638; -0.0154144; -0.3822; 0.935093
  590; 4; 176; 1.15601; 0.966543; 0.582527; 0.175294; 0.239487; 1.0078
  591; 4; 177; 0.806945; 0.0838768; 0.532032; 1.12951; -0.0385323; 0.275178
  592; 4; 178; 0.82538; 0.83574; 0.762884; 0.329225; -0.0350248; 0.815307
  593; 4; 179; 0.441954; 1.07575; 1.09878; 0.307521; -0.0245982; 0.833298
  594; 4; 180; 0.827739; 0.662817; 0.705345; 0.683854; -0.541384; 0.412629
  595; 4; 181; 0.658472; 0.0262198; 0.613374; 0.326188; 0.24172; 0.906894
  596; 4; 182; 1.20672; 1.11917; 0.597752; 0.265742; 0.357529; 0.985075
  597; 4; 184; 0.782583; 0.789373; 0.776705; 1.32902; 1.11891; 0.515303
  598; 4; 186; 0.901786; 0.732107; 0.677893; 0.418647; 0.434183; 0.906894
  599; 4; 187; 0.775096; 0.0175801; 0.532032; 0.717341; 0.820715; 0.830787
  600; 4; 188; 1.12361; 0.941188; 0.596144; 0.349945; 0.291173; 0.906894
  601; 4; 194; 1.05916; 0.608876; 0.532032; 0.269267; 0.661727; 1.08112
  602; 4; 195; 0.277677; 0.0427392; 0.875185; 0.698167; 0.369453; 0.697693
  603; 4; 197; 0.700624; 0.828746; 0.844644; 0.534886; -0.143612; 0.64166
  604; 4; 198; 0.865537; 0.205842; 0.532032; 1.39954; 0.0652457; 0.126887
  605; 5; 6; 0.238006; 0.960404; 1.045; 0.115507; 0.442527; 0.653071
  606; 5; 15; 0.159657; 0.461269; 0.737068; 0.32754; 0.498918; 1.045
